image,timestamp_start_fixation,timestamp_end_fixation,x_position,y_position,angular_resolution_x_pixels_per_degree,angular_resolution_y_pixels_per_degree,window_width,window_level,xmin_shown_from_image,ymin_shown_from_image,xmax_shown_from_image,ymax_shown_from_image,xmin_in_screen_coordinates,ymin_in_screen_coordinates,xmax_in_screen_coordinates,ymax_in_screen_coordinates
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,195.989,196.199,1098,1195,23,23,0.82,0.59,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,196.255,196.365,1226,1213,23,23,0.82,0.58,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,196.714,196.827,1430,1329,23,23,0.82,0.59,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,196.938,197.047,1191,1122,23,23,0.83,0.62,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,197.062,197.187,1164,1112,23,23,0.83,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,197.203,197.329,1206,1130,23,23,0.83,0.64,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,197.41,197.548,2067,1396,23,23,0.83,0.72,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,198.175,198.356,1292,2412,23,23,0.83,0.7,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,198.411,198.539,1315,2386,23,23,0.83,0.69,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,198.592,198.873,1031,2212,23,23,0.83,0.68,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,199.01,199.149,828,2142,23,23,0.82,0.75,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,199.163,199.414,816,2159,23,23,0.82,0.75,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,199.455,199.624,736,2014,23,23,0.82,0.75,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,199.637,199.831,736,1998,23,23,0.8,0.8,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,199.985,200.088,1026,1072,23,23,0.8,0.64,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,200.137,200.25,976,858,23,23,0.8,0.58,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,200.332,200.445,1006,970,23,23,0.8,0.56,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,200.582,200.694,2098,700,23,23,0.8,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,200.819,201.0,1994,712,23,23,0.8,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,201.014,201.159,1975,724,23,23,0.8,0.53,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,201.209,201.348,2010,628,23,23,0.8,0.48,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,201.404,201.529,1967,690,23,23,0.8,0.47,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,201.543,201.724,1955,669,23,23,0.8,0.47,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,201.837,201.947,1820,731,23,23,0.8,0.48,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,202.032,202.155,2210,558,23,23,0.79,0.48,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,202.172,202.461,2179,576,23,23,0.78,0.48,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,202.588,202.713,1753,691,23,23,0.78,0.57,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,202.839,203.005,743,905,23,23,0.79,0.57,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,203.018,203.15,769,931,23,23,0.8,0.56,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,203.16,203.27,796,939,23,23,0.82,0.51,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,203.324,203.463,650,961,23,23,0.82,0.47,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,203.478,203.672,678,999,23,23,0.82,0.47,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,203.839,203.952,827,1064,23,23,0.8,0.49,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,203.965,204.09,857,1087,23,23,0.78,0.51,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,204.146,204.369,1068,1072,23,23,0.77,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,204.382,204.591,1071,1063,23,23,0.77,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,204.675,204.828,1146,1295,23,23,0.76,0.61,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,204.842,205.15,1119,1269,23,23,0.77,0.57,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,205.218,205.343,1635,857,23,23,0.75,0.5,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,205.357,205.844,1653,855,23,23,0.75,0.5,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,205.9,206.011,1643,885,23,23,0.75,0.5,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,206.095,206.206,491,1020,23,23,0.75,0.5,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,206.415,206.526,634,1051,23,23,0.75,0.51,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,206.54,206.694,656,1031,23,23,0.75,0.51,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,206.835,206.971,1952,829,23,23,0.73,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,206.985,207.18,1974,792,23,23,0.73,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,207.196,207.309,2011,789,23,23,0.73,0.56,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,207.336,207.445,2282,717,23,23,0.73,0.61,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,207.459,207.626,2220,725,23,23,0.73,0.61,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,207.641,207.779,2198,722,23,23,0.73,0.54,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,207.793,207.906,2193,753,23,23,0.73,0.53,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,208.851,208.962,480,2451,23,23,0.69,0.58,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,208.99,209.129,676,2381,23,23,0.69,0.58,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,209.311,209.436,1158,2776,23,23,0.71,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,209.491,209.603,1105,2706,23,23,0.71,0.64,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,209.616,209.798,842,2549,23,23,0.71,0.65,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,209.811,209.965,845,2510,23,23,0.71,0.69,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,209.992,210.118,1065,2451,23,23,0.71,0.7,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,210.244,210.605,1503,2363,23,23,0.72,0.65,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,210.618,210.814,1446,2273,23,23,0.72,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,210.994,211.161,2249,2134,23,23,0.72,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,211.412,211.538,1122,2030,23,23,0.72,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,211.565,211.789,1175,2029,23,23,0.72,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,211.829,211.941,618,2244,23,23,0.72,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,211.956,212.083,591,2238,23,23,0.72,0.63,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,212.261,212.486,979,2132,23,23,0.72,0.64,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,212.511,212.654,880,1758,23,23,0.72,0.61,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,212.666,212.79,882,1794,23,23,0.74,0.56,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,212.999,213.111,2423,1321,23,23,0.74,0.51,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,213.152,213.265,2363,1318,23,23,0.74,0.53,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,213.485,213.638,1690,294,23,23,0.74,0.53,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,213.68,213.792,1696,267,23,23,0.74,0.53,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,213.806,214.087,1683,347,23,23,0.74,0.53,0,0,2498,3000,1021,0,2819,2160
cb1f25ef-87f09c2a-0f656ffe-f63022ab-8b305520,214.168,214.391,1597,1413,23,23,0.74,0.53,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,0.0,0.417,1547,1382,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,0.459,0.584,978,1787,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,0.892,1.003,642,1650,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,1.225,1.392,853,1757,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,1.685,2.757,21,495,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,3.105,3.314,437,1200,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,3.509,3.62,320,1789,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,3.717,3.843,391,1805,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,3.899,4.163,696,2086,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,4.205,4.525,648,2150,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,6.961,7.114,1183,2032,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,7.155,7.267,1376,1578,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,7.281,7.434,1417,1592,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,8.464,8.575,898,2121,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,8.589,8.77,941,2099,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,8.966,9.118,621,1181,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,9.606,9.773,2298,1126,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,10.219,10.344,478,1075,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,10.357,10.552,520,1077,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,10.595,10.816,508,1066,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,10.886,10.997,380,946,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,11.026,11.151,393,1054,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,11.332,11.457,682,1175,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,11.944,12.266,911,2715,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,12.376,12.557,1302,2897,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,12.57,12.683,1329,2893,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,12.779,12.974,1645,2236,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,12.989,13.099,1616,2243,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,13.28,13.476,1362,2310,23,23,1.0,0.5,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,13.491,13.715,1374,2338,23,23,0.97,0.58,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,13.768,14.021,1336,2759,23,23,0.95,0.71,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,14.202,14.338,1259,2726,23,23,0.95,0.38,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,14.352,14.589,1307,2781,23,23,0.95,0.38,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,14.659,14.774,875,2528,23,23,0.95,0.32,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,14.798,14.999,873,2583,23,23,0.96,0.3,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,15.123,15.344,991,2425,23,23,0.96,0.47,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,15.402,15.636,1262,2295,23,23,0.97,0.53,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,15.678,15.915,1435,2305,23,23,1.25,0.57,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,15.958,16.106,886,2258,23,23,1.39,0.44,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,16.121,16.287,848,2278,23,23,1.5,0.37,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,16.384,16.524,352,2291,23,23,1.81,0.38,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,16.539,16.692,395,2322,23,23,1.84,0.38,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,16.747,16.916,564,2505,23,23,1.92,0.45,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,16.984,17.289,925,2486,23,23,2.0,0.52,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,17.333,17.528,1219,2262,23,23,2.0,0.54,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,17.582,18.027,842,2269,23,23,2.0,0.43,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,18.097,18.698,1657,2087,23,23,2.0,0.38,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,18.751,18.945,1820,2625,23,23,2.0,0.46,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,18.962,19.169,1808,2642,23,23,2.0,0.49,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,19.183,19.503,1765,2506,23,23,2.0,0.55,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,19.628,19.767,1899,2212,23,23,2.0,0.57,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,19.781,20.018,1886,2185,23,23,2.0,0.57,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,20.075,20.367,785,1998,23,23,1.96,0.52,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,20.382,20.63,803,2004,23,23,1.83,0.53,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,20.657,20.867,763,1766,23,23,1.83,0.52,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,20.881,21.007,766,1754,23,23,1.79,0.48,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,21.033,21.314,920,1844,23,23,1.77,0.47,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,21.354,21.592,1385,2011,23,23,1.74,0.42,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,21.662,21.772,1148,1359,23,23,1.7,0.31,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,21.938,22.05,686,1391,23,23,1.66,0.25,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,22.064,22.203,660,1402,23,23,1.66,0.25,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,22.308,22.497,511,1242,23,23,1.65,0.28,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,22.509,22.759,439,1216,23,23,1.64,0.4,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,23.5,23.72,1808,2426,23,23,1.64,0.53,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,23.734,23.844,1809,2489,23,23,1.64,0.56,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,23.957,24.304,1751,2578,23,23,1.64,0.55,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,24.402,24.764,848,2255,23,23,1.61,0.49,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,24.791,24.944,716,1932,23,23,1.59,0.46,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,24.958,25.072,759,1935,23,23,1.58,0.43,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,25.085,25.223,831,1734,23,23,1.56,0.44,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,25.237,25.39,853,1736,23,23,1.56,0.44,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,25.432,25.585,832,1936,23,23,1.55,0.48,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,25.711,25.836,844,2290,23,23,1.53,0.61,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,25.85,25.988,816,2291,23,23,1.53,0.64,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,26.002,26.143,826,2308,23,23,1.53,0.64,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,26.169,26.309,870,2342,23,23,1.53,0.62,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,26.324,26.435,876,2340,23,23,1.51,0.61,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,26.476,26.588,953,2343,23,23,1.45,0.6,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,26.602,26.866,922,2342,23,23,1.43,0.56,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,26.935,27.172,777,2266,23,23,1.43,0.49,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,27.2,27.383,770,2288,23,23,1.43,0.49,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,27.45,27.576,1736,2405,23,23,1.38,0.51,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,27.591,27.771,1757,2442,23,23,1.37,0.51,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,27.786,27.938,1740,2417,23,23,1.34,0.6,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,28.036,28.189,1530,2529,23,23,1.31,0.68,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,28.202,28.355,1524,2474,23,23,1.31,0.71,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,28.385,28.609,1914,2175,23,23,1.31,0.68,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,28.622,28.747,1927,2162,23,23,1.26,0.62,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,28.761,28.89,1725,2027,23,23,1.25,0.6,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,28.902,29.053,1703,2031,23,23,1.21,0.55,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,29.122,29.232,1633,1862,23,23,1.18,0.45,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,29.553,29.677,1965,1683,23,23,1.16,0.47,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,29.775,29.9,2231,1549,23,23,1.16,0.47,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,30.903,31.056,569,1082,23,23,1.14,0.53,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,31.07,31.182,600,1105,23,23,1.14,0.53,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,31.266,31.432,559,1113,23,23,1.14,0.57,0,0,2498,3000,1021,0,2819,2160
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4,31.515,31.711,535,1141,23,23,1.13,0.58,0,0,2498,3000,1021,0,2819,2160
